ID,Customer Age (in months),"Churn (1 = Yes, 0 = No)",CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1
" 4,922 ",6,0,111,-10,1,-2,3,0,-19,-2,90,-2
" 4,923 ",5,0,93,-33,0,-1,0,-3,-62,-1,89,-3
" 4,924 ",6,0,9,-24,0,0,0,0,-1,0,55,27
" 4,925 ",6,1,57,53,2,2,3,3,13,1,0,11
" 4,926 ",6,0,0,0,0,0,0,0,0,0,0,30
" 4,927 ",6,0,57,47,0,-1,0,-3,12,1,14,31
" 4,928 ",5,0,193,5,1,-5,3,0,26,3,81,0
" 4,929 ",4,0,46,46,0,0,0,0,68,0,0,0
" 4,930 ",6,0,46,3,0,0,0,0,1,0,-107,20
" 4,931 ",6,0,65,-17,0,0,0,0,-6,-2,13,2
" 4,932 ",6,0,105,39,4,-2,3,0,26,1,30,0
" 4,933 ",3,0,0,0,0,0,0,0,12,0,0,0
" 4,934 ",6,0,0,0,0,0,0,0,0,0,0,31
" 4,935 ",6,0,75,18,5,2,3,0,1,-1,3,3
" 4,936 ",6,0,14,14,2,2,3,3,14,0,-4,31
" 4,937 ",6,0,127,-43,13,-9,3,0,157,-3,432,0
" 4,938 ",6,0,168,52,2,2,3,3,9,3,567,0
" 4,939 ",6,0,42,-68,1,1,3,3,-9,-1,949,3
" 4,940 ",5,0,53,29,2,-2,3,1,10,0,-35,4
" 4,941 ",5,0,0,0,0,0,0,0,-4,0,0,22
" 4,942 ",4,0,55,55,0,0,0,0,44,0,0,0
" 4,943 ",5,0,74,67,3,0,3,0,13,2,0,0
" 4,944 ",6,0,52,21,0,-1,0,-3,18,-1,0,-15
" 4,945 ",6,0,70,11,0,-1,0,-3,5,2,12,2
" 4,946 ",1,0,0,0,0,0,0,0,0,0,0,0
" 4,947 ",6,0,137,81,2,2,3,3,76,7,21,1
" 4,948 ",6,0,42,32,0,0,0,0,29,0,0,4
" 4,949 ",6,0,0,0,0,0,0,0,-1,0,0,3
" 4,950 ",5,0,31,-47,1,-5,0,-3,-41,0,0,-5
" 4,951 ",2,0,0,0,0,0,0,0,0,0,0,0
" 4,952 ",5,0,123,57,0,0,0,0,1,0,2,-1
" 4,953 ",6,0,114,57,1,0,3,0,63,5,3,-10
" 4,954 ",6,0,0,0,0,0,0,0,22,0,0,31
" 4,955 ",6,0,76,19,0,0,0,0,-2,0,0,-1
" 4,956 ",5,0,89,21,0,0,0,0,-14,1,-14,-1
" 4,957 ",5,0,43,-61,0,-1,0,-3,-157,0,5111,0
" 4,958 ",5,0,0,0,0,0,0,0,0,0,0,0
" 4,959 ",6,0,67,52,2,2,3,3,14,3,3,0
" 4,960 ",5,0,52,32,4,2,3,0,-6,0,-7,-8
" 4,961 ",6,0,99,-29,6,-5,3,0,-7,-2,165,-2
" 4,962 ",6,0,33,33,2,2,3,3,15,0,0,-6
" 4,963 ",5,0,183,19,8,-1,3,0,-9,-8,101,-1
" 4,964 ",6,0,83,83,0,-1,0,-3,146,0,0,-16
" 4,965 ",6,0,88,47,0,-1,0,-2,192,2,0,0
" 4,966 ",6,0,7,0,2,1,3,0,-20,0,0,-23
" 4,967 ",5,0,0,0,0,0,0,0,-4,0,0,-10
" 4,968 ",5,0,25,-6,0,-1,0,-3,22,0,57,2
" 4,969 ",5,0,0,0,1,1,3,3,-6,0,0,23
" 4,970 ",6,0,0,-7,0,0,0,0,-20,0,0,7
" 4,971 ",4,0,11,6,4,4,3,3,5,0,4,6
" 4,972 ",2,0,0,0,0,0,0,0,0,0,0,0
" 4,973 ",4,0,121,61,5,5,3,3,111,0,0,0
" 4,974 ",5,0,84,-8,4,1,3,0,-7,0,7,2
" 4,975 ",6,0,123,16,4,3,3,0,2,1,620,-4
" 4,976 ",6,0,143,-19,1,0,3,0,4,-7,99,2
" 4,977 ",6,0,38,-7,0,0,0,0,-10,0,0,-1
" 4,978 ",5,0,154,131,0,-1,0,-3,42,2,8,-2
" 4,979 ",4,0,28,-19,1,1,3,3,12,0,0,0
" 4,980 ",5,0,0,0,0,0,0,0,-7,0,-6,20
" 4,981 ",2,0,0,0,0,0,0,0,0,0,0,0
" 4,982 ",5,0,170,-38,10,-11,3,0,30,-5,1085,-2
" 4,983 ",5,0,143,9,5,-7,3,0,27,-2,273,0
" 4,984 ",4,0,96,45,0,0,0,0,5,2,16,2
" 4,985 ",5,0,87,33,1,-1,3,0,64,0,63,1
" 4,986 ",4,0,99,-13,2,-1,4,1,8,0,74,0
" 4,987 ",5,0,22,-29,1,0,3,0,-8,-1,0,3
" 4,988 ",4,0,30,0,3,3,3,3,68,0,0,0
" 4,989 ",4,0,88,83,0,0,0,0,70,1,0,1
" 4,990 ",4,0,5,5,0,0,0,0,8,0,2,13
" 4,991 ",4,0,59,0,1,1,3,3,-57,0,96,0
" 4,992 ",5,0,145,30,0,0,0,0,104,0,531,0
" 4,993 ",5,0,118,20,0,-4,0,-3,-18,-5,68,-1
" 4,994 ",5,0,0,0,1,-1,3,0,1,0,-26,-7
" 4,995 ",5,0,39,-2,3,2,3,0,41,0,-11,0
" 4,996 ",5,0,37,20,0,0,0,0,39,0,-5,-2
" 4,997 ",5,0,0,0,1,0,3,0,18,0,0,-8
" 4,998 ",4,0,76,-31,1,-1,2,-1,25,0,514,0
" 4,999 ",5,0,9,-8,0,-2,0,-3,-3,0,0,3
" 5,000 ",5,0,5,-29,0,-1,0,-3,-6,0,-7,4
" 5,001 ",4,0,86,86,0,0,0,0,37,0,0,19
" 5,002 ",5,0,151,5,0,-1,0,-3,4,-3,293,0
" 5,003 ",5,0,71,30,0,0,0,0,1,-1,0,-2
" 5,004 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,005 ",5,0,120,-36,0,-1,0,-3,7,-1,1389,0
" 5,006 ",5,0,112,63,0,0,0,0,78,5,0,-2
" 5,007 ",5,0,26,5,4,4,3,3,23,0,13,0
" 5,008 ",4,0,10,0,0,0,0,0,60,0,0,0
" 5,009 ",5,0,75,75,6,5,3,0,94,2,-16,21
" 5,010 ",5,0,0,0,1,1,3,3,32,0,0,31
" 5,011 ",4,0,89,6,0,-2,0,-3,-15,1,75,0
" 5,012 ",5,0,117,-20,0,-2,0,-3,-14,-4,5,3
" 5,013 ",5,0,162,137,4,4,3,3,42,1,-1,5
" 5,014 ",5,0,134,90,2,0,3,-1,129,16,3,3
" 5,015 ",4,0,7,7,1,1,3,3,54,0,0,0
" 5,016 ",4,0,0,-5,0,0,0,0,-12,0,53,6
" 5,017 ",4,0,59,44,1,1,3,3,-33,1,1,0
" 5,018 ",5,0,101,50,1,-1,3,0,22,5,-25,0
" 5,019 ",5,0,77,42,0,-1,0,-3,11,0,0,-10
" 5,020 ",4,0,168,-7,0,-1,0,-3,-47,-5,6955,0
" 5,021 ",5,0,56,-31,0,-1,0,-3,-42,1,29,3
" 5,022 ",5,0,81,16,4,-4,3,0,17,0,-33,3
" 5,023 ",3,0,103,103,3,3,2,2,60,0,0,0
" 5,024 ",4,0,5,5,1,1,3,3,70,0,0,0
" 5,025 ",4,0,68,-24,0,0,0,0,15,-1,70,0
" 5,026 ",5,0,61,2,0,-4,0,-3,-27,0,68,3
" 5,027 ",5,0,20,10,0,0,0,0,-9,0,1,13
" 5,028 ",5,0,81,71,1,1,3,3,33,4,4,1
" 5,029 ",4,0,123,-5,2,1,3,0,74,1,38,0
" 5,030 ",5,0,133,62,1,0,3,0,58,5,-5,0
" 5,031 ",4,0,45,45,3,3,3,3,54,0,0,0
" 5,032 ",5,0,122,6,4,-4,3,0,-70,0,-5,-1
" 5,033 ",5,0,92,31,1,-3,3,0,-41,2,102,-1
" 5,034 ",5,0,233,208,0,0,0,0,397,11,2,1
" 5,035 ",5,0,132,132,1,0,3,0,71,0,35,0
" 5,036 ",5,0,131,-7,3,0,3,1,-23,4,43,-2
" 5,037 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,038 ",5,0,101,96,0,-1,0,-3,35,1,3,13
" 5,039 ",4,0,75,35,3,3,3,3,-63,0,11,3
" 5,040 ",5,0,0,-20,0,-2,0,-3,-12,0,-4,3
" 5,041 ",5,0,18,8,0,0,0,0,0,0,0,3
" 5,042 ",5,0,94,21,1,1,3,3,22,1,19,6
" 5,043 ",5,0,126,47,0,0,0,0,57,2,871,0
" 5,044 ",5,0,136,63,2,0,3,0,22,8,101,0
" 5,045 ",5,0,141,10,2,0,3,0,28,4,34,-3
" 5,046 ",4,0,16,0,1,0,3,0,-5,0,0,4
" 5,047 ",4,0,210,49,4,2,3,0,27,1,0,0
" 5,048 ",5,0,59,39,2,2,3,3,6,2,0,4
" 5,049 ",5,0,19,-12,3,2,3,0,-39,0,8,0
" 5,050 ",5,0,99,26,2,-3,3,0,21,2,27,20
" 5,051 ",5,0,10,-31,0,0,0,0,-2,0,-97,14
" 5,052 ",3,1,0,-40,0,-4,0,-3,-58,0,254,12
" 5,053 ",5,0,168,19,3,-7,3,0,38,3,28,16
" 5,054 ",5,0,132,-34,9,1,3,0,15,-6,126,1
" 5,055 ",5,0,154,19,5,-1,3,0,73,1,121,0
" 5,056 ",4,0,101,101,1,1,3,3,70,4,0,6
" 5,057 ",5,0,78,73,6,3,3,0,13,0,9,6
" 5,058 ",5,0,172,-29,11,-8,3,0,28,9,59,0
" 5,059 ",5,0,80,80,2,2,3,3,36,1,0,18
" 5,060 ",3,0,0,0,0,0,0,0,0,0,0,0
" 5,061 ",3,0,0,0,0,0,0,0,0,0,0,0
" 5,062 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,063 ",5,0,91,28,0,-2,0,-3,32,2,-52,0
" 5,064 ",5,0,138,47,0,0,0,0,17,1,1,-3
" 5,065 ",3,0,47,47,0,0,0,0,18,0,0,0
" 5,066 ",5,0,18,18,1,1,2,2,9,0,-5,6
" 5,067 ",5,0,24,-36,0,0,0,0,-9,0,1,4
" 5,068 ",4,0,54,54,6,6,3,3,72,0,0,0
" 5,069 ",5,0,102,-6,1,-5,3,0,-36,1,17,3
" 5,070 ",5,0,17,-38,0,0,0,0,-18,0,50,0
" 5,071 ",3,0,12,12,2,2,3,3,42,0,0,0
" 5,072 ",5,0,0,0,0,0,0,0,0,0,0,31
" 5,073 ",5,0,18,18,3,0,3,0,-9,0,0,4
" 5,074 ",5,0,172,124,7,-3,3,0,24,7,613,0
" 5,075 ",5,0,149,-10,0,-3,0,-3,70,1,644,-1
" 5,076 ",4,0,139,-7,2,-10,3,0,-57,1,284,2
" 5,077 ",5,0,137,16,0,-1,0,-3,2,7,9,0
" 5,078 ",5,0,150,10,0,-1,0,0,43,0,906,3
" 5,079 ",5,0,153,61,1,-1,3,0,44,3,908,0
" 5,080 ",5,0,5,5,0,0,0,0,6,0,-41,31
" 5,081 ",5,0,112,52,0,-2,0,-3,-21,1,-1,-3
" 5,082 ",3,0,5,5,0,0,0,0,32,0,0,0
" 5,083 ",4,0,141,124,0,0,0,0,78,17,49,0
" 5,084 ",5,0,86,73,3,3,3,3,61,2,7,-10
" 5,085 ",4,0,140,89,6,6,3,3,164,7,1,0
" 5,086 ",5,0,0,0,0,0,0,0,2,0,0,31
" 5,087 ",4,0,0,0,0,0,0,0,-1,0,0,26
" 5,088 ",5,0,44,-9,0,-1,0,-3,-9,0,80,4
" 5,089 ",5,0,61,-11,0,-9,0,-3,-39,1,166,0
" 5,090 ",5,0,78,27,3,2,3,0,-1,2,-2,0
" 5,091 ",5,0,28,28,0,0,0,0,34,0,0,17
" 5,092 ",5,0,77,16,2,-2,3,0,7,2,16,1
" 5,093 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,094 ",5,0,0,0,0,-1,0,-3,-10,0,1,14
" 5,095 ",5,0,122,66,2,-2,3,0,23,4,10,1
" 5,096 ",5,0,33,33,0,0,0,0,8,1,0,3
" 5,097 ",5,0,57,-28,5,0,3,0,4,-1,23,0
" 5,098 ",5,0,0,-6,0,-2,0,-3,-32,0,-3,-2
" 5,099 ",5,0,4,-6,0,0,0,0,-6,0,0,7
" 5,100 ",5,0,136,17,0,-7,0,-3,-74,-1,288,0
" 5,101 ",5,0,0,0,0,0,0,0,-1,0,0,22
" 5,102 ",4,0,175,3,1,0,3,0,135,1,11626,0
" 5,103 ",5,0,101,-45,3,2,3,0,-29,-3,52,-1
" 5,104 ",5,0,200,195,1,-2,3,0,143,2,-47,0
" 5,105 ",4,0,112,41,11,7,3,0,230,0,0,0
" 5,106 ",5,0,215,23,0,-2,0,-3,-111,6,1100,0
" 5,107 ",5,0,148,32,0,-2,0,-3,44,2,125,2
" 5,108 ",5,0,149,49,1,-1,3,0,53,-1,161,-2
" 5,109 ",4,0,125,42,2,0,3,0,57,5,12,0
" 5,110 ",5,0,155,1,2,-9,3,0,-103,0,-1,0
" 5,111 ",5,0,0,0,0,0,0,0,-9,0,0,7
" 5,112 ",3,0,0,0,0,0,0,0,4,0,0,0
" 5,113 ",5,0,48,6,0,-2,0,-3,-7,0,2,1
" 5,114 ",4,0,105,60,1,1,3,3,14,0,11,0
" 5,115 ",5,0,84,84,4,4,3,3,213,0,0,1
" 5,116 ",4,0,108,25,5,4,3,0,102,0,32,0
" 5,117 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,118 ",5,0,198,113,4,4,3,3,170,2,37,-1
" 5,119 ",5,0,70,-11,0,0,0,0,-61,-3,58,2
" 5,120 ",4,0,129,105,6,5,3,0,80,6,5,0
" 5,121 ",4,0,149,96,5,4,3,0,52,76,0,0
" 5,122 ",5,0,113,67,0,-15,0,-3,-9,7,-18,0
" 5,123 ",5,0,55,40,0,-1,0,-3,-7,0,0,9
" 5,124 ",4,0,22,7,0,0,0,0,17,0,34,0
" 5,125 ",4,0,178,63,1,0,2,2,37,1,10,1
" 5,126 ",5,0,35,-26,1,-5,3,0,-66,0,158,0
" 5,127 ",4,0,145,78,4,4,3,3,6,1,176,0
" 5,128 ",5,0,92,-1,0,-3,0,-3,-11,-1,79,9
" 5,129 ",4,0,143,55,3,-2,3,0,60,4,5,0
" 5,130 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,131 ",3,0,0,0,0,0,0,0,0,0,0,0
" 5,132 ",5,0,102,8,1,-3,3,0,16,0,163,12
" 5,133 ",4,0,85,70,0,0,0,0,24,3,1,13
" 5,134 ",5,0,173,-25,5,-2,3,0,-27,-1,107,0
" 5,135 ",5,0,117,20,0,-1,0,-3,35,1,178,0
" 5,136 ",4,0,167,162,5,5,3,3,25,3,3,5
" 5,137 ",4,0,55,-26,1,0,3,0,28,1,9,3
" 5,138 ",4,0,52,37,0,0,0,0,32,1,15,3
" 5,139 ",5,0,138,0,1,-2,3,0,22,0,4,4
" 5,140 ",4,0,1,1,0,0,0,0,26,-1,0,34
" 5,141 ",5,0,149,15,0,-5,0,-3,-21,-5,593,-2
" 5,142 ",5,0,86,-7,1,-2,3,0,2,-1,249,2
" 5,143 ",4,0,131,28,8,5,3,0,10,1,94,0
" 5,144 ",4,0,97,4,1,0,3,0,32,2,2,0
" 5,145 ",5,0,56,6,1,-1,3,0,-3,0,3,13
" 5,146 ",3,0,32,32,0,0,0,0,16,1,0,0
" 5,147 ",5,0,117,62,8,5,3,0,143,0,15,0
" 5,148 ",5,0,132,17,2,2,3,3,-39,8,23,0
" 5,149 ",4,0,0,-5,1,1,3,3,-7,0,1,0
" 5,150 ",4,0,0,-5,0,0,0,0,-14,0,125,14
" 5,151 ",4,0,32,12,2,2,3,3,58,0,7,12
" 5,152 ",4,0,140,109,16,8,3,0,47,2,0,3
" 5,153 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,154 ",4,0,60,60,2,2,3,3,52,0,0,0
" 5,155 ",4,0,91,30,1,-1,3,1,5,0,1,4
" 5,156 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,157 ",5,0,132,24,2,-5,3,0,98,-40,2408,0
" 5,158 ",5,0,0,0,0,0,0,0,-11,0,5,20
" 5,159 ",5,0,121,11,0,-5,0,-3,-63,-2,422,0
" 5,160 ",5,0,108,78,1,-4,2,-1,38,4,0,16
" 5,161 ",4,0,203,9,0,-5,0,-3,16,-2,7,0
" 5,162 ",5,0,97,-22,1,1,2,2,20,2,28,0
" 5,163 ",3,0,0,0,0,0,0,0,0,0,0,0
" 5,164 ",5,0,168,2,0,-6,0,-3,52,1,49,3
" 5,165 ",5,0,15,-38,0,-1,0,-3,-105,0,64,0
" 5,166 ",5,0,198,10,1,-9,3,0,-28,-2,716,0
" 5,167 ",5,0,32,22,0,-1,0,0,0,0,-58,4
" 5,168 ",4,0,20,-2,3,3,3,3,-6,0,82,3
" 5,169 ",4,0,97,97,3,3,3,3,106,34,0,34
" 5,170 ",5,0,43,32,1,-2,3,0,-18,0,121,9
" 5,171 ",5,0,103,-22,2,-7,3,0,-17,3,42,0
" 5,172 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,173 ",4,0,86,51,0,-1,0,-3,83,1,13,0
" 5,174 ",4,0,181,176,1,1,0,0,76,5,0,0
" 5,175 ",4,0,11,6,3,3,3,3,-1,0,12,3
" 5,176 ",3,0,53,53,0,0,0,0,16,2,0,0
" 5,177 ",5,0,68,38,0,-3,0,-4,-18,1,19,0
" 5,178 ",5,0,87,74,2,2,3,3,26,0,-1,-2
" 5,179 ",5,0,12,-38,2,-17,3,0,-29,0,91,11
" 5,180 ",3,0,0,0,0,0,0,0,4,0,0,0
" 5,181 ",5,0,95,28,0,-1,0,-3,30,0,4,-3
" 5,182 ",5,0,76,55,6,5,3,0,16,0,3,0
" 5,183 ",5,0,111,85,1,0,3,0,30,2,2,1
" 5,184 ",4,0,146,146,3,3,3,3,344,2,0,0
" 5,185 ",4,0,74,74,1,1,2,2,61,0,0,0
" 5,186 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,187 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,188 ",5,0,0,-5,0,0,0,0,-7,0,48,0
" 5,189 ",4,0,41,-93,0,-10,0,-3,-108,0,65,1
" 5,190 ",5,0,88,56,1,0,3,0,61,1,1,2
" 5,191 ",5,0,10,-11,0,-1,0,-3,-9,0,1,4
" 5,192 ",3,0,49,49,0,0,0,0,18,1,0,0
" 5,193 ",5,0,40,40,0,0,0,0,4,0,0,0
" 5,194 ",3,0,108,108,0,0,0,0,108,0,0,0
" 5,195 ",5,0,91,63,4,3,3,3,43,3,45,-1
" 5,196 ",4,0,56,11,5,5,3,3,37,0,89,0
" 5,197 ",5,0,0,-5,0,0,0,0,-46,0,85,3
" 5,198 ",5,0,117,-53,0,0,0,0,-41,-2,3051,3
" 5,199 ",5,0,112,46,0,-4,0,-3,-5,1,7,0
" 5,200 ",5,0,182,-5,3,-3,3,0,1,-1,132,-1
" 5,201 ",5,0,20,-31,0,-3,0,-3,-76,0,144,4
" 5,202 ",3,0,0,0,2,2,3,3,18,0,0,0
" 5,203 ",4,0,37,32,1,1,0,0,0,0,1,5
" 5,204 ",4,0,91,91,0,0,0,0,59,0,0,1
" 5,205 ",5,0,128,25,2,-2,3,0,-6,0,14,-2
" 5,206 ",5,0,126,29,0,-5,0,-3,64,1,10,0
" 5,207 ",5,0,72,67,2,2,3,3,67,1,146,0
" 5,208 ",5,0,74,29,3,2,3,0,-2,4,16,3
" 5,209 ",3,0,0,0,0,0,0,0,0,0,0,0
" 5,210 ",5,0,52,28,0,0,0,0,38,0,5,0
" 5,211 ",5,0,63,48,2,-1,3,0,34,1,0,-1
" 5,212 ",5,0,140,8,0,-2,0,-3,-36,-3,187,-1
" 5,213 ",5,0,48,8,1,-6,3,0,56,0,13,0
" 5,214 ",5,1,51,21,0,0,0,0,24,1,497,21
" 5,215 ",4,0,91,12,1,1,0,0,-6,-1,0,3
" 5,216 ",3,0,53,53,0,0,0,0,86,0,0,0
" 5,217 ",5,0,124,-9,8,1,3,0,52,-1,10,5
" 5,218 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,219 ",4,0,75,75,3,2,3,-1,10,2,0,3
" 5,220 ",5,0,58,53,0,0,0,0,0,1,7,-1
" 5,221 ",5,0,20,-49,0,-2,0,-3,-12,-1,0,5
" 5,222 ",5,0,60,55,1,0,3,0,-23,0,14,6
" 5,223 ",4,0,8,-8,0,-2,0,-3,-38,0,21,0
" 5,224 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,225 ",4,0,101,86,1,1,0,0,8,1,3,6
" 5,226 ",5,0,0,-5,0,0,0,0,-24,0,1,3
" 5,227 ",5,0,145,21,0,-1,0,-3,75,2,248,12
" 5,228 ",5,0,18,-13,0,-3,0,-3,-12,0,3,5
" 5,229 ",5,0,143,2,7,1,3,0,-93,-2,702,0
" 5,230 ",5,0,107,56,2,2,3,3,31,4,11,3
" 5,231 ",5,0,119,119,1,1,3,3,73,2,0,3
" 5,232 ",4,0,156,61,8,8,3,3,52,0,2,0
" 5,233 ",5,0,141,77,4,2,3,0,131,1,0,-1
" 5,234 ",5,0,88,83,1,1,3,3,35,2,105,0
" 5,235 ",5,0,0,-41,0,0,0,0,-26,-1,27,7
" 5,236 ",4,0,41,-12,0,0,0,0,-16,0,9,3
" 5,237 ",5,0,32,32,0,-1,0,0,-9,0,0,0
" 5,238 ",5,0,0,-5,0,-1,0,0,-42,0,0,7
" 5,239 ",5,0,0,0,0,0,0,0,-1,0,0,20
" 5,240 ",5,0,0,0,0,0,0,0,0,0,0,31
" 5,241 ",5,0,0,-31,0,0,0,0,-9,-1,0,8
" 5,242 ",5,0,0,-20,0,0,0,0,-67,0,0,0
" 5,243 ",5,0,4,-17,0,-7,0,-3,-35,0,17,1
" 5,244 ",5,0,10,-47,0,0,0,0,-11,-2,36,3
" 5,245 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,246 ",5,0,16,0,1,1,3,3,-9,0,14,4
" 5,247 ",5,0,7,7,0,0,0,0,-16,0,4,4
" 5,248 ",5,0,0,0,0,0,0,0,-17,0,21,4
" 5,249 ",5,0,78,10,0,-1,0,-3,11,0,14,0
" 5,250 ",5,0,0,0,0,0,0,0,-12,0,12,21
" 5,251 ",5,0,0,-5,0,0,0,0,-14,0,2,20
" 5,252 ",5,0,113,1,4,2,3,0,31,-1,275,6
" 5,253 ",5,0,126,39,8,4,3,0,-17,2,14,0
" 5,254 ",4,0,133,133,5,5,3,3,110,3,0,0
" 5,255 ",4,0,5,-27,2,2,3,3,24,-1,0,1
" 5,256 ",4,0,168,86,0,0,0,0,97,6,0,0
" 5,257 ",4,0,5,-52,0,0,0,0,37,-2,11,0
" 5,258 ",3,0,39,39,2,2,3,3,108,0,0,0
" 5,259 ",4,0,10,-46,0,-1,0,-3,-33,-1,7,7
" 5,260 ",4,0,60,-1,0,-1,0,-3,-12,0,35,0
" 5,261 ",4,0,4,-39,0,0,0,0,-11,-3,11,5
" 5,262 ",4,0,51,1,4,2,3,0,103,-1,52,0
" 5,263 ",4,0,125,55,1,1,3,3,16,1,4,0
" 5,264 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,265 ",4,0,207,75,5,4,3,0,200,-1,853,0
" 5,266 ",4,0,47,-11,0,-3,0,-3,-6,-1,19,0
" 5,267 ",4,0,11,-30,1,1,3,3,-24,-1,11,3
" 5,268 ",4,0,69,20,3,3,3,3,51,-5,0,0
" 5,269 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,270 ",4,0,5,-61,0,0,0,0,2,-1,21,4
" 5,271 ",3,1,158,-1,4,0,3,-1,18,0,5,0
" 5,272 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,273 ",3,0,33,0,0,0,0,0,24,0,0,0
" 5,274 ",3,0,5,5,0,0,0,0,46,0,0,0
" 5,275 ",4,0,165,82,8,7,3,0,14,-3,6,0
" 5,276 ",3,0,17,17,1,1,3,3,34,0,0,0
" 5,277 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,278 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,279 ",4,0,109,77,1,0,2,-1,40,-2,0,0
" 5,280 ",4,0,6,-51,0,0,0,0,2,-2,22,4
" 5,281 ",4,0,80,11,2,-2,3,0,15,0,0,3
" 5,282 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,283 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,284 ",3,0,0,0,0,0,0,0,2,0,0,0
" 5,285 ",4,0,98,24,2,-3,3,0,-9,-1,85,0
" 5,286 ",4,0,141,104,1,1,3,3,79,2,3,0
" 5,287 ",4,0,25,-46,1,-3,3,0,26,-1,33,6
" 5,288 ",3,0,136,136,1,1,3,3,76,6,0,0
" 5,289 ",4,0,21,-22,2,2,3,3,-12,-1,3,1
" 5,290 ",4,0,61,3,3,3,2,2,-19,-5,6,0
" 5,291 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,292 ",3,0,2,2,1,1,3,3,12,0,0,0
" 5,293 ",4,0,113,81,14,14,3,3,193,1,0,0
" 5,294 ",3,1,87,-44,4,-8,3,0,-65,-3,951,2
" 5,295 ",4,0,106,19,2,2,3,3,18,-6,0,0
" 5,296 ",3,0,0,0,0,0,0,0,4,0,0,0
" 5,297 ",3,0,97,97,0,0,0,0,120,1,0,0
" 5,298 ",4,0,0,0,0,0,0,0,2,-2,0,0
" 5,299 ",3,0,117,117,0,0,0,0,102,2,0,0
" 5,300 ",3,0,53,53,0,0,0,0,28,1,0,0
" 5,301 ",3,0,32,0,0,0,0,0,40,0,1,0
" 5,302 ",4,0,5,-46,0,0,0,0,-8,-1,0,0
" 5,303 ",4,0,151,-11,0,-1,0,-3,7,0,32,0
" 5,304 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,305 ",4,0,125,-32,0,-2,0,-3,-28,-1,13,0
" 5,306 ",4,0,143,54,0,0,0,0,178,-3,19,0
" 5,307 ",3,0,15,15,2,2,3,3,50,0,0,0
" 5,308 ",3,0,122,122,3,3,3,3,30,1,0,0
" 5,309 ",4,0,64,33,3,3,3,3,59,-1,0,0
" 5,310 ",4,0,120,-15,1,0,3,1,-21,0,0,0
" 5,311 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,312 ",4,1,0,-58,0,-1,0,-3,-14,-2,0,5
" 5,313 ",3,1,0,-22,1,1,3,3,1,-2,0,24
" 5,314 ",4,0,6,-85,1,1,3,3,-6,-1,0,5
" 5,315 ",4,0,43,-13,2,2,3,3,54,-1,17,3
" 5,316 ",4,0,102,39,4,1,3,0,22,4,1,0
" 5,317 ",4,0,161,110,20,17,3,0,75,4,1,0
" 5,318 ",4,0,82,-45,2,0,3,0,2,0,3,0
" 5,319 ",3,0,0,0,0,0,0,0,6,0,0,0
" 5,320 ",2,0,0,0,0,0,0,0,0,0,0,0
" 5,321 ",3,0,6,6,0,0,0,0,26,0,0,0
" 5,322 ",4,0,0,-41,0,-1,0,0,-7,-1,0,6
" 5,323 ",4,0,166,109,3,3,3,3,68,-1,0,0
" 5,324 ",4,0,89,89,0,0,0,0,40,9,0,0
" 5,325 ",4,0,197,126,8,8,3,3,223,217,4,0
" 5,326 ",4,0,119,78,4,4,3,3,175,2,7,0
" 5,327 ",4,0,11,-30,1,1,3,3,33,-1,0,0
" 5,328 ",3,0,84,84,2,2,3,3,106,5,0,0
" 5,329 ",4,0,27,-22,2,1,3,1,-20,-1,0,0
" 5,330 ",3,0,0,0,0,0,0,0,24,0,0,0
" 5,331 ",4,1,5,-17,0,0,0,0,42,-2,0,0
" 5,332 ",3,0,28,28,0,0,0,0,92,0,0,0
" 5,333 ",3,0,83,83,0,0,0,0,138,1,0,0
" 5,334 ",1,0,0,0,0,0,0,0,0,0,0,0
" 5,335 ",4,0,92,-7,0,-3,0,-3,7,2,52,0
