ID,Longevity - Months,Churn,Happiness Index - Current Month,Happiness Index - Change,Support Cases - Current Month,Support Cases - Change,Support Priority - Current Month,Support Priority - Change,Logins - Change,Blogs - Change,Views - Change,Days Since Last Login - Change
5012,5,0,162,137,4,4,3,3,42,1,-1,5
5013,5,0,134,90,2,0,3,-1,129,16,3,3
5014,4,0,7,7,1,1,3,3,54,0,0,0
5015,4,0,0,-5,0,0,0,0,-12,0,53,6
5016,4,0,59,44,1,1,3,3,-33,1,1,0
5017,5,0,101,50,1,-1,3,0,22,5,-25,0
5018,5,0,77,42,0,-1,0,-3,11,0,0,-10
5019,4,0,168,-7,0,-1,0,-3,-47,-5,6955,0
5020,5,0,56,-31,0,-1,0,-3,-42,1,29,3
5021,5,0,81,16,4,-4,3,0,17,0,-33,3
5022,3,0,103,103,3,3,2,2,60,0,0,0
5023,4,0,5,5,1,1,3,3,70,0,0,0
5024,4,0,68,-24,0,0,0,0,15,-1,70,0
5025,5,0,61,2,0,-4,0,-3,-27,0,68,3
5026,5,0,20,10,0,0,0,0,-9,0,1,13
5027,5,0,81,71,1,1,3,3,33,4,4,1
5028,4,0,123,-5,2,1,3,0,74,1,38,0
5029,5,0,133,62,1,0,3,0,58,5,-5,0
5030,4,0,45,45,3,3,3,3,54,0,0,0
5031,5,0,122,6,4,-4,3,0,-70,0,-5,-1
5032,5,0,92,31,1,-3,3,0,-41,2,102,-1
5033,5,0,233,208,0,0,0,0,397,11,2,1
5034,5,0,132,132,1,0,3,0,71,0,35,0
5035,5,0,131,-7,3,0,3,1,-23,4,43,-2
5036,1,0,0,0,0,0,0,0,0,0,0,0
5037,5,0,101,96,0,-1,0,-3,35,1,3,13
5038,4,0,75,35,3,3,3,3,-63,0,11,3
5039,5,0,0,-20,0,-2,0,-3,-12,0,-4,3
5040,5,0,18,8,0,0,0,0,0,0,0,3
5041,5,0,94,21,1,1,3,3,22,1,19,6
5042,5,0,126,47,0,0,0,0,57,2,871,0
5043,5,0,136,63,2,0,3,0,22,8,101,0
5044,5,0,141,10,2,0,3,0,28,4,34,-3
5045,4,0,16,0,1,0,3,0,-5,0,0,4
5046,4,0,210,49,4,2,3,0,27,1,0,0
5047,5,0,59,39,2,2,3,3,6,2,0,4
5048,5,0,19,-12,3,2,3,0,-39,0,8,0
5049,5,0,99,26,2,-3,3,0,21,2,27,20
5050,5,0,10,-31,0,0,0,0,-2,0,-97,14
5051,3,1,0,-40,0,-4,0,-3,-58,0,254,12
5052,5,0,168,19,3,-7,3,0,38,3,28,16
5053,5,0,132,-34,9,1,3,0,15,-6,126,1
5054,5,0,154,19,5,-1,3,0,73,1,121,0
5055,4,0,101,101,1,1,3,3,70,4,0,6
5056,5,0,78,73,6,3,3,0,13,0,9,6
5057,5,0,172,-29,11,-8,3,0,28,9,59,0
5058,5,0,80,80,2,2,3,3,36,1,0,18
5059,3,0,0,0,0,0,0,0,0,0,0,0
5060,3,0,0,0,0,0,0,0,0,0,0,0
5061,2,0,0,0,0,0,0,0,0,0,0,0
5062,5,0,91,28,0,-2,0,-3,32,2,-52,0
5063,5,0,138,47,0,0,0,0,17,1,1,-3
5064,3,0,47,47,0,0,0,0,18,0,0,0
5065,5,0,18,18,1,1,2,2,9,0,-5,6
5066,5,0,24,-36,0,0,0,0,-9,0,1,4
5067,4,0,54,54,6,6,3,3,72,0,0,0
5068,5,0,102,-6,1,-5,3,0,-36,1,17,3
5069,5,0,17,-38,0,0,0,0,-18,0,50,0
5070,3,0,12,12,2,2,3,3,42,0,0,0
5071,5,0,0,0,0,0,0,0,0,0,0,31
5072,5,0,18,18,3,0,3,0,-9,0,0,4
5073,5,0,172,124,7,-3,3,0,24,7,613,0
5074,5,0,149,-10,0,-3,0,-3,70,1,644,-1
5075,4,0,139,-7,2,-10,3,0,-57,1,284,2
5076,5,0,137,16,0,-1,0,-3,2,7,9,0
5077,5,0,150,10,0,-1,0,0,43,0,906,3
5078,5,0,153,61,1,-1,3,0,44,3,908,0
5079,5,0,5,5,0,0,0,0,6,0,-41,31
5080,5,0,112,52,0,-2,0,-3,-21,1,-1,-3
5081,3,0,5,5,0,0,0,0,32,0,0,0
5082,4,0,141,124,0,0,0,0,78,17,49,0
5083,5,0,86,73,3,3,3,3,61,2,7,-10
5084,4,0,140,89,6,6,3,3,164,7,1,0
5085,5,0,0,0,0,0,0,0,2,0,0,31
5086,4,0,0,0,0,0,0,0,-1,0,0,26
5087,5,0,44,-9,0,-1,0,-3,-9,0,80,4
5088,5,0,61,-11,0,-9,0,-3,-39,1,166,0
5089,5,0,78,27,3,2,3,0,-1,2,-2,0
5090,5,0,28,28,0,0,0,0,34,0,0,17
5091,5,0,77,16,2,-2,3,0,7,2,16,1
5092,2,0,0,0,0,0,0,0,0,0,0,0
5093,5,0,0,0,0,-1,0,-3,-10,0,1,14
5094,5,0,122,66,2,-2,3,0,23,4,10,1
5095,5,0,33,33,0,0,0,0,8,1,0,3
5096,5,0,57,-28,5,0,3,0,4,-1,23,0
5097,5,0,0,-6,0,-2,0,-3,-32,0,-3,-2
5098,5,0,4,-6,0,0,0,0,-6,0,0,7
5099,5,0,136,17,0,-7,0,-3,-74,-1,288,0
5100,5,0,0,0,0,0,0,0,-1,0,0,22
5101,4,0,175,3,1,0,3,0,135,1,11626,0
5102,5,0,101,-45,3,2,3,0,-29,-3,52,-1
5103,5,0,200,195,1,-2,3,0,143,2,-47,0
5104,4,0,112,41,11,7,3,0,230,0,0,0
5105,5,0,215,23,0,-2,0,-3,-111,6,1100,0
5106,5,0,148,32,0,-2,0,-3,44,2,125,2
5107,5,0,149,49,1,-1,3,0,53,-1,161,-2
5108,4,0,125,42,2,0,3,0,57,5,12,0
5109,5,0,155,1,2,-9,3,0,-103,0,-1,0
5110,5,0,0,0,0,0,0,0,-9,0,0,7
5111,3,0,0,0,0,0,0,0,4,0,0,0
5112,5,0,48,6,0,-2,0,-3,-7,0,2,1
5113,4,0,105,60,1,1,3,3,14,0,11,0
5114,5,0,84,84,4,4,3,3,213,0,0,1
5115,4,0,108,25,5,4,3,0,102,0,32,0
5116,2,0,0,0,0,0,0,0,0,0,0,0
5117,5,0,198,113,4,4,3,3,170,2,37,-1
5118,5,0,70,-11,0,0,0,0,-61,-3,58,2
5119,4,0,129,105,6,5,3,0,80,6,5,0
5120,4,0,149,96,5,4,3,0,52,76,0,0
5121,5,0,113,67,0,-15,0,-3,-9,7,-18,0
5122,5,0,55,40,0,-1,0,-3,-7,0,0,9
5123,4,0,22,7,0,0,0,0,17,0,34,0
5124,4,0,178,63,1,0,2,2,37,1,10,1
5125,5,0,35,-26,1,-5,3,0,-66,0,158,0
5126,4,0,145,78,4,4,3,3,6,1,176,0
5127,5,0,92,-1,0,-3,0,-3,-11,-1,79,9
5128,4,0,143,55,3,-2,3,0,60,4,5,0
5129,2,0,0,0,0,0,0,0,0,0,0,0
5130,3,0,0,0,0,0,0,0,0,0,0,0
5131,5,0,102,8,1,-3,3,0,16,0,163,12
5132,4,0,85,70,0,0,0,0,24,3,1,13
5133,5,0,173,-25,5,-2,3,0,-27,-1,107,0
5134,5,0,117,20,0,-1,0,-3,35,1,178,0
5135,4,0,167,162,5,5,3,3,25,3,3,5
5136,4,0,55,-26,1,0,3,0,28,1,9,3
5137,4,0,52,37,0,0,0,0,32,1,15,3
5138,5,0,138,0,1,-2,3,0,22,0,4,4
5139,4,0,1,1,0,0,0,0,26,-1,0,34
5140,5,0,149,15,0,-5,0,-3,-21,-5,593,-2
5141,5,0,86,-7,1,-2,3,0,2,-1,249,2
5142,4,0,131,28,8,5,3,0,10,1,94,0
5143,4,0,97,4,1,0,3,0,32,2,2,0
5144,5,0,56,6,1,-1,3,0,-3,0,3,13
5145,3,0,32,32,0,0,0,0,16,1,0,0
5146,5,0,117,62,8,5,3,0,143,0,15,0
5147,5,0,132,17,2,2,3,3,-39,8,23,0
5148,4,0,0,-5,1,1,3,3,-7,0,1,0
5149,4,0,0,-5,0,0,0,0,-14,0,125,14
5150,4,0,32,12,2,2,3,3,58,0,7,12
5151,4,0,140,109,16,8,3,0,47,2,0,3
5152,1,0,0,0,0,0,0,0,0,0,0,0
5153,4,0,60,60,2,2,3,3,52,0,0,0
5154,4,0,91,30,1,-1,3,1,5,0,1,4
5155,1,0,0,0,0,0,0,0,0,0,0,0
5156,5,0,132,24,2,-5,3,0,98,-40,2408,0
5157,5,0,0,0,0,0,0,0,-11,0,5,20
5158,5,0,121,11,0,-5,0,-3,-63,-2,422,0
5159,5,0,108,78,1,-4,2,-1,38,4,0,16
5160,4,0,203,9,0,-5,0,-3,16,-2,7,0
5161,5,0,97,-22,1,1,2,2,20,2,28,0
5162,3,0,0,0,0,0,0,0,0,0,0,0
5163,5,0,168,2,0,-6,0,-3,52,1,49,3
5164,5,0,15,-38,0,-1,0,-3,-105,0,64,0
5165,5,0,198,10,1,-9,3,0,-28,-2,716,0
5166,5,0,32,22,0,-1,0,0,0,0,-58,4
5167,4,0,20,-2,3,3,3,3,-6,0,82,3
5168,4,0,97,97,3,3,3,3,106,34,0,34
5169,5,0,43,32,1,-2,3,0,-18,0,121,9
5170,5,0,103,-22,2,-7,3,0,-17,3,42,0
5171,2,0,0,0,0,0,0,0,0,0,0,0
5172,4,0,86,51,0,-1,0,-3,83,1,13,0
5173,4,0,181,176,1,1,0,0,76,5,0,0
5174,4,0,11,6,3,3,3,3,-1,0,12,3
5175,3,0,53,53,0,0,0,0,16,2,0,0
5176,5,0,68,38,0,-3,0,-4,-18,1,19,0
5177,5,0,87,74,2,2,3,3,26,0,-1,-2
5178,5,0,12,-38,2,-17,3,0,-29,0,91,11
5179,3,0,0,0,0,0,0,0,4,0,0,0
5180,5,0,95,28,0,-1,0,-3,30,0,4,-3
5181,5,0,76,55,6,5,3,0,16,0,3,0
5182,5,0,111,85,1,0,3,0,30,2,2,1
5183,4,0,146,146,3,3,3,3,344,2,0,0
5184,4,0,74,74,1,1,2,2,61,0,0,0
5185,2,0,0,0,0,0,0,0,0,0,0,0
5186,2,0,0,0,0,0,0,0,0,0,0,0
5187,5,0,0,-5,0,0,0,0,-7,0,48,0
5188,4,0,41,-93,0,-10,0,-3,-108,0,65,1
5189,5,0,88,56,1,0,3,0,61,1,1,2
5190,5,0,10,-11,0,-1,0,-3,-9,0,1,4
5191,3,0,49,49,0,0,0,0,18,1,0,0
5192,5,0,40,40,0,0,0,0,4,0,0,0
5193,3,0,108,108,0,0,0,0,108,0,0,0
5194,5,0,91,63,4,3,3,3,43,3,45,-1
5195,4,0,56,11,5,5,3,3,37,0,89,0
5196,5,0,0,-5,0,0,0,0,-46,0,85,3
5197,5,0,117,-53,0,0,0,0,-41,-2,3051,3
5198,5,0,112,46,0,-4,0,-3,-5,1,7,0
5199,5,0,182,-5,3,-3,3,0,1,-1,132,-1
5200,5,0,20,-31,0,-3,0,-3,-76,0,144,4
5201,3,0,0,0,2,2,3,3,18,0,0,0
5202,4,0,37,32,1,1,0,0,0,0,1,5
5203,4,0,91,91,0,0,0,0,59,0,0,1
5204,5,0,128,25,2,-2,3,0,-6,0,14,-2
5205,5,0,126,29,0,-5,0,-3,64,1,10,0
5206,5,0,72,67,2,2,3,3,67,1,146,0
5207,5,0,74,29,3,2,3,0,-2,4,16,3
5208,3,0,0,0,0,0,0,0,0,0,0,0
5209,5,0,52,28,0,0,0,0,38,0,5,0
5210,5,0,63,48,2,-1,3,0,34,1,0,-1
5211,5,0,140,8,0,-2,0,-3,-36,-3,187,-1
5212,5,0,48,8,1,-6,3,0,56,0,13,0
5213,5,1,51,21,0,0,0,0,24,1,497,21
5214,4,0,91,12,1,1,0,0,-6,-1,0,3
5215,3,0,53,53,0,0,0,0,86,0,0,0
5216,5,0,124,-9,8,1,3,0,52,-1,10,5
5217,2,0,0,0,0,0,0,0,0,0,0,0
5218,4,0,75,75,3,2,3,-1,10,2,0,3
5219,5,0,58,53,0,0,0,0,0,1,7,-1
5220,5,0,20,-49,0,-2,0,-3,-12,-1,0,5
5221,5,0,60,55,1,0,3,0,-23,0,14,6
5222,4,0,8,-8,0,-2,0,-3,-38,0,21,0
5223,2,0,0,0,0,0,0,0,0,0,0,0
5224,4,0,101,86,1,1,0,0,8,1,3,6
5225,5,0,0,-5,0,0,0,0,-24,0,1,3
5226,5,0,145,21,0,-1,0,-3,75,2,248,12
5227,5,0,18,-13,0,-3,0,-3,-12,0,3,5
5228,5,0,143,2,7,1,3,0,-93,-2,702,0
5229,5,0,107,56,2,2,3,3,31,4,11,3
5230,5,0,119,119,1,1,3,3,73,2,0,3
5231,4,0,156,61,8,8,3,3,52,0,2,0
5232,5,0,141,77,4,2,3,0,131,1,0,-1
5233,5,0,88,83,1,1,3,3,35,2,105,0
5234,5,0,0,-41,0,0,0,0,-26,-1,27,7
5235,4,0,41,-12,0,0,0,0,-16,0,9,3
5236,5,0,32,32,0,-1,0,0,-9,0,0,0
5237,5,0,0,-5,0,-1,0,0,-42,0,0,7
5238,5,0,0,0,0,0,0,0,-1,0,0,20
5239,5,0,0,0,0,0,0,0,0,0,0,31
5240,5,0,0,-31,0,0,0,0,-9,-1,0,8
5241,5,0,0,-20,0,0,0,0,-67,0,0,0
5242,5,0,4,-17,0,-7,0,-3,-35,0,17,1
5243,5,0,10,-47,0,0,0,0,-11,-2,36,3
5244,2,0,0,0,0,0,0,0,0,0,0,0
5245,5,0,16,0,1,1,3,3,-9,0,14,4
5246,5,0,7,7,0,0,0,0,-16,0,4,4
5247,5,0,0,0,0,0,0,0,-17,0,21,4
5248,5,0,78,10,0,-1,0,-3,11,0,14,0
5249,5,0,0,0,0,0,0,0,-12,0,12,21
5250,5,0,0,-5,0,0,0,0,-14,0,2,20
5251,5,0,113,1,4,2,3,0,31,-1,275,6
5252,5,0,126,39,8,4,3,0,-17,2,14,0
5253,4,0,133,133,5,5,3,3,110,3,0,0
5254,4,0,5,-27,2,2,3,3,24,-1,0,1
5255,4,0,168,86,0,0,0,0,97,6,0,0
5256,4,0,5,-52,0,0,0,0,37,-2,11,0
5257,3,0,39,39,2,2,3,3,108,0,0,0
5258,4,0,10,-46,0,-1,0,-3,-33,-1,7,7
5259,4,0,60,-1,0,-1,0,-3,-12,0,35,0
5260,4,0,4,-39,0,0,0,0,-11,-3,11,5
5261,4,0,51,1,4,2,3,0,103,-1,52,0
5262,4,0,125,55,1,1,3,3,16,1,4,0
5263,2,0,0,0,0,0,0,0,0,0,0,0
5264,4,0,207,75,5,4,3,0,200,-1,853,0
5265,4,0,47,-11,0,-3,0,-3,-6,-1,19,0
5266,4,0,11,-30,1,1,3,3,-24,-1,11,3
5267,4,0,69,20,3,3,3,3,51,-5,0,0
5268,1,0,0,0,0,0,0,0,0,0,0,0
5269,4,0,5,-61,0,0,0,0,2,-1,21,4
5270,3,1,158,-1,4,0,3,-1,18,0,5,0
5271,1,0,0,0,0,0,0,0,0,0,0,0
5272,3,0,33,0,0,0,0,0,24,0,0,0
5273,3,0,5,5,0,0,0,0,46,0,0,0
5274,4,0,165,82,8,7,3,0,14,-3,6,0
5275,3,0,17,17,1,1,3,3,34,0,0,0
5276,1,0,0,0,0,0,0,0,0,0,0,0
5277,1,0,0,0,0,0,0,0,0,0,0,0
5278,4,0,109,77,1,0,2,-1,40,-2,0,0
5279,4,0,6,-51,0,0,0,0,2,-2,22,4
5280,4,0,80,11,2,-2,3,0,15,0,0,3
5281,2,0,0,0,0,0,0,0,0,0,0,0
5282,2,0,0,0,0,0,0,0,0,0,0,0
5283,3,0,0,0,0,0,0,0,2,0,0,0
5284,4,0,98,24,2,-3,3,0,-9,-1,85,0
5285,4,0,141,104,1,1,3,3,79,2,3,0
5286,4,0,25,-46,1,-3,3,0,26,-1,33,6
5287,3,0,136,136,1,1,3,3,76,6,0,0
5288,4,0,21,-22,2,2,3,3,-12,-1,3,1
5289,4,0,61,3,3,3,2,2,-19,-5,6,0
5290,2,0,0,0,0,0,0,0,0,0,0,0
5291,3,0,2,2,1,1,3,3,12,0,0,0
5292,4,0,113,81,14,14,3,3,193,1,0,0
5293,3,1,87,-44,4,-8,3,0,-65,-3,951,2
5294,4,0,106,19,2,2,3,3,18,-6,0,0
5295,3,0,0,0,0,0,0,0,4,0,0,0
5296,3,0,97,97,0,0,0,0,120,1,0,0
5297,4,0,0,0,0,0,0,0,2,-2,0,0
5298,3,0,117,117,0,0,0,0,102,2,0,0
5299,3,0,53,53,0,0,0,0,28,1,0,0
5300,3,0,32,0,0,0,0,0,40,0,1,0
5301,4,0,5,-46,0,0,0,0,-8,-1,0,0
5302,4,0,151,-11,0,-1,0,-3,7,0,32,0
5303,1,0,0,0,0,0,0,0,0,0,0,0
5304,4,0,125,-32,0,-2,0,-3,-28,-1,13,0
5305,4,0,143,54,0,0,0,0,178,-3,19,0
5306,3,0,15,15,2,2,3,3,50,0,0,0
5307,3,0,122,122,3,3,3,3,30,1,0,0
5308,4,0,64,33,3,3,3,3,59,-1,0,0
5309,4,0,120,-15,1,0,3,1,-21,0,0,0
5310,2,0,0,0,0,0,0,0,0,0,0,0
5311,4,1,0,-58,0,-1,0,-3,-14,-2,0,5
5312,3,1,0,-22,1,1,3,3,1,-2,0,24
5313,4,0,6,-85,1,1,3,3,-6,-1,0,5
5314,4,0,43,-13,2,2,3,3,54,-1,17,3
5315,4,0,102,39,4,1,3,0,22,4,1,0
5316,4,0,161,110,20,17,3,0,75,4,1,0
5317,4,0,82,-45,2,0,3,0,2,0,3,0
5318,3,0,0,0,0,0,0,0,6,0,0,0
5319,2,0,0,0,0,0,0,0,0,0,0,0
5320,3,0,6,6,0,0,0,0,26,0,0,0
5321,4,0,0,-41,0,-1,0,0,-7,-1,0,6
5322,4,0,166,109,3,3,3,3,68,-1,0,0
5323,4,0,89,89,0,0,0,0,40,9,0,0
5324,4,0,197,126,8,8,3,3,223,217,4,0
5325,4,0,119,78,4,4,3,3,175,2,7,0
5326,4,0,11,-30,1,1,3,3,33,-1,0,0
5327,3,0,84,84,2,2,3,3,106,5,0,0
5328,4,0,27,-22,2,1,3,1,-20,-1,0,0
5329,3,0,0,0,0,0,0,0,24,0,0,0
5330,4,1,5,-17,0,0,0,0,42,-2,0,0
5331,3,0,28,28,0,0,0,0,92,0,0,0
5332,3,0,83,83,0,0,0,0,138,1,0,0
5333,1,0,0,0,0,0,0,0,0,0,0,0
5334,4,0,92,-7,0,-3,0,-3,7,2,52,0
5335,3,0,0,0,0,0,0,0,6,0,0,0
5336,4,0,5,-51,0,0,0,0,34,-1,0,0
5337,4,0,91,2,0,-3,0,-3,3,1,71,0
5338,4,0,0,-48,1,0,3,0,-13,0,0,0
5339,3,0,5,5,0,0,0,0,22,0,0,0
5340,2,0,0,0,0,0,0,0,0,0,0,0
5341,4,0,155,69,2,0,3,0,137,3,14,2
5342,3,0,11,11,0,0,0,0,10,0,0,0
5343,4,0,0,0,0,0,0,0,-10,0,24,7
5344,4,0,76,9,1,0,3,0,-25,1,20,0
5345,3,0,41,41,0,0,0,0,0,10,0,0
5346,3,0,111,111,4,4,3,3,94,0,0,0
5347,4,0,15,-16,1,1,3,3,63,-1,0,0
5348,4,0,59,11,2,2,3,3,-12,-2,0,3
5349,4,1,84,24,4,4,3,3,29,3,378,0
5350,1,0,0,0,0,0,0,0,0,0,0,0
5351,4,0,21,-20,2,2,3,3,-13,-1,8,0
5352,4,0,160,57,3,3,3,3,114,7,0,0
5353,4,0,126,40,0,0,0,0,56,-2,14,0
5354,4,0,0,-36,0,0,0,0,-2,-1,0,0
5355,3,0,8,8,0,0,0,0,28,0,0,0
5356,2,0,0,0,0,0,0,0,0,0,0,0
5357,4,0,13,13,0,0,0,0,34,-2,0,0
5358,1,0,0,0,0,0,0,0,0,0,0,0
5359,4,0,57,6,4,4,3,3,3,5,0,0
5360,4,0,59,59,2,2,3,3,46,0,1,0
5361,4,0,17,-15,0,-1,0,-3,30,0,20,4
5362,4,0,0,-37,2,2,3,3,2,-2,0,0
5363,4,0,104,73,11,10,3,0,120,-1,0,0
5364,4,0,122,68,2,0,3,0,55,1,0,0
5365,4,0,76,18,6,6,3,3,18,-5,0,0
5366,4,0,0,-32,0,0,0,0,-4,-2,0,11
5367,3,0,123,123,0,0,0,0,62,4,0,0
5368,4,0,18,18,5,5,3,3,42,-2,1,0
5369,4,0,86,23,0,-3,0,-3,-32,-1,3,3
5370,4,0,102,70,2,2,3,3,64,2,0,0
5371,2,0,0,0,0,0,0,0,0,0,0,0
5372,1,0,0,0,0,0,0,0,0,0,0,0
5373,4,0,85,37,2,2,3,3,40,1,13,0
5374,3,0,23,23,0,0,0,0,4,3,0,0
5375,3,0,9,9,0,0,0,0,58,0,0,0
5376,4,0,30,-11,2,2,3,3,31,-1,15,4
5377,4,0,5,5,1,1,0,0,48,-3,0,0
5378,4,0,61,30,1,1,0,0,63,-1,0,3
5379,4,0,36,31,0,0,0,0,-18,0,4,0
5380,4,0,51,19,0,0,0,0,-2,-1,0,6
5381,3,0,202,202,8,8,3,3,134,8,0,0
5382,4,0,0,-32,0,0,0,0,0,-2,0,0
5383,4,0,89,47,1,-5,2,-1,46,-2,0,0
5384,3,0,1,1,0,0,0,0,6,0,0,0
5385,4,0,154,112,10,10,3,3,32,0,42,2
5386,4,0,163,28,2,2,3,3,113,1,45,0
5387,4,0,45,4,4,3,3,3,-2,-1,308,0
5388,3,0,0,0,0,0,0,0,6,0,0,0
5389,4,0,45,45,2,1,4,1,20,0,5,0
5390,4,0,86,77,1,1,3,3,108,0,1,0
5391,4,0,106,19,1,0,3,0,14,0,0,0
5392,4,0,0,-32,0,0,0,0,8,-1,3,0
5393,4,0,95,64,1,1,3,3,193,2,0,5
5394,1,0,0,0,0,0,0,0,0,0,0,0
5395,4,0,92,31,2,1,3,0,39,0,2,3
5396,4,0,34,-8,1,1,3,3,-8,-1,26,3
5397,4,0,102,59,3,2,3,0,22,-1,1,0
5398,4,0,156,106,8,7,3,0,21,7,3,3
5399,2,0,0,0,0,0,0,0,0,0,0,0
5400,2,0,0,0,0,0,0,0,0,0,0,0
5401,4,0,77,19,0,0,0,0,32,0,65,1
5402,3,0,0,0,0,0,0,0,22,0,0,0
5403,4,0,96,55,6,6,3,3,96,0,25,0
5404,3,1,23,23,2,2,3,3,62,0,0,0
5405,4,0,58,16,3,3,3,3,8,-1,0,6
5406,4,0,5,-27,1,1,3,3,38,-1,0,0
5407,3,0,68,68,0,0,0,0,44,4,0,0
5408,3,0,0,0,0,0,0,0,6,0,0,0
5409,4,0,15,0,1,0,3,0,-22,0,4,2
5410,3,0,0,0,0,0,0,0,2,0,0,0
5411,3,0,0,0,0,0,0,0,18,0,0,0
5412,3,0,29,29,3,3,3,3,44,0,0,0
5413,4,0,122,122,1,1,3,3,64,0,0,0
5414,2,0,0,0,0,0,0,0,0,0,0,0
5415,1,0,0,0,0,0,0,0,0,0,0,0
5416,3,0,60,60,0,0,0,0,34,0,0,0
5417,4,0,50,27,0,0,0,0,20,-1,0,1
5418,2,0,0,0,0,0,0,0,0,0,0,0
5419,4,0,73,73,2,2,3,3,60,-2,0,0
5420,4,0,176,122,12,10,3,0,136,1,2,0
5421,3,1,83,40,10,9,3,0,72,1,1,2
5422,4,0,161,116,8,7,3,0,458,0,4,0
5423,4,0,113,67,0,-1,0,-3,70,2,62,0
5424,4,0,188,99,0,0,0,0,62,51,8,0
5425,4,1,0,-10,0,-1,0,-3,-34,0,13,4
5426,4,0,81,29,3,3,3,3,76,11,0,0
5427,4,0,97,10,6,6,3,3,88,-2,2957,0
5428,3,0,116,116,0,0,0,0,22,1,0,0
5429,3,0,37,37,0,0,0,0,16,0,0,0
5430,4,0,163,149,8,6,3,0,108,2,0,2
5431,1,0,0,0,0,0,0,0,0,0,0,0
5432,4,0,143,110,8,8,3,3,230,5,0,0
5433,4,0,0,-31,0,0,0,0,-6,-1,0,0
5434,4,0,86,86,4,4,3,3,114,1,0,0
5435,4,0,81,-26,4,3,3,0,26,-1,1,0
5436,3,0,135,135,4,4,3,3,64,3,0,0
5437,4,0,5,-16,1,1,3,3,38,-1,0,6
5438,3,0,0,0,0,0,0,0,0,0,0,0
5439,3,0,140,140,1,1,3,3,66,0,0,0
5440,4,0,20,-12,4,4,3,3,46,-2,0,0
5441,3,0,0,0,0,0,0,0,16,0,0,0
5442,4,0,50,29,0,0,0,0,44,-1,0,0
5443,3,0,5,5,1,1,3,3,22,0,0,0
5444,3,0,136,136,1,1,3,3,102,1,0,0
5445,4,0,162,141,9,8,3,0,184,17,61,0
5446,4,0,98,51,4,4,3,3,20,-1,17,1
5447,3,0,61,61,4,4,3,3,52,1,0,0
5448,3,0,44,44,0,0,0,0,38,1,0,0
5449,4,0,123,123,9,9,3,3,154,1,0,0
5450,3,0,0,0,0,0,0,0,0,0,0,0
5451,4,0,20,-14,0,0,0,0,20,-1,95,1
5452,1,0,0,0,0,0,0,0,0,0,0,0
5453,3,0,98,98,1,1,3,3,94,0,0,0
5454,4,0,0,-48,0,0,0,0,-18,-3,8,0
5455,3,0,0,0,0,0,0,0,0,1,0,0
5456,4,0,0,0,0,0,0,0,32,-1,0,0
5457,4,0,145,123,1,1,3,3,92,1,0,0
5458,2,0,0,0,0,0,0,0,0,0,0,0
5459,4,1,0,-43,0,0,0,0,-22,-1,0,0
5460,4,0,20,-20,0,0,0,0,6,0,0,1
5461,4,0,186,62,5,5,3,3,190,-1,1,0
5462,3,0,109,109,2,2,3,3,62,1,0,0
5463,4,1,0,-22,0,0,0,0,0,-2,0,3
5464,4,0,0,-45,0,0,0,0,-14,-2,24,0
5465,4,0,68,26,0,0,0,0,50,4,3,0
5466,4,0,117,-10,2,-1,3,0,116,0,2,0
5467,3,0,0,0,0,0,0,0,14,0,0,0
5468,1,0,0,0,0,0,0,0,0,0,0,0
5469,3,0,0,0,0,0,0,0,0,0,0,0
5470,4,0,10,-33,0,0,0,0,-6,-1,0,1
5471,2,0,0,0,0,0,0,0,0,0,0,0
5472,4,0,96,63,4,4,3,3,10,0,1,5
5473,2,0,0,0,0,0,0,0,0,0,0,0
5474,4,0,126,79,4,4,3,3,142,-4,0,0
5475,2,0,0,0,0,0,0,0,0,0,0,0
5476,4,0,68,68,0,0,0,0,46,-2,1,0
5477,3,0,102,102,4,4,3,3,176,0,0,0
5478,1,0,0,0,0,0,0,0,0,0,0,0
5479,4,0,13,-38,0,0,0,0,10,-1,0,5
5480,3,0,15,15,0,0,0,0,44,0,0,0
5481,4,0,5,5,0,0,0,0,28,0,4,0
5482,3,0,0,0,0,0,0,0,2,0,0,0
5483,3,0,25,25,0,0,0,0,76,0,0,0
5484,4,0,5,-26,0,0,0,0,48,-1,0,0
5485,1,0,0,0,0,0,0,0,0,0,0,0
5486,3,0,28,28,0,0,0,0,4,1,0,0
5487,4,0,40,6,0,0,0,0,34,-1,0,0
5488,3,0,29,29,0,0,0,0,56,0,0,0
5489,2,0,0,0,0,0,0,0,0,0,0,0
5490,4,0,57,24,2,2,3,3,226,-1,0,0
5491,3,0,20,20,0,0,0,0,48,0,0,0
5492,2,0,0,0,0,0,0,0,0,0,0,0
5493,4,0,8,8,3,3,3,3,32,0,0,0
5494,3,0,0,0,0,0,0,0,0,1,0,0
5495,1,0,0,0,0,0,0,0,0,0,0,0
5496,4,0,0,0,1,1,3,3,4,-1,0,0
5497,3,0,80,80,5,5,3,3,86,0,0,0
5498,4,0,96,83,4,4,3,3,50,1,4,0
5499,4,0,127,106,4,3,3,0,100,2,0,3
5500,1,0,0,0,0,0,0,0,0,0,0,0
5501,4,0,70,49,1,1,3,3,170,-1,0,4
5502,2,0,0,0,0,0,0,0,0,0,0,0
5503,3,0,153,153,2,2,3,3,148,8,0,0
5504,4,0,52,21,0,0,0,0,28,1,0,1
